channel_id,subscribers,avg_views_sub,avg_30days_view,week_upload
UCVe7Bx33A5xmUCYz78YV6sQ,90300,0.8479758828596038,113622,0.489655
UCVe7Yz3VLvDKwq-tfpxFguQ,4790,2.5214870724265297,2789,0.0962963
UCVeFK4d_Y6bfW6G2b9jw3ew,189000,0.26562610229276895,30050.6,1.62547
UCVeGoXFYreTT2fu7N-xdxVw,15300,0.5680430603613995,6073.5,0.227171
UCVeVZPUbojzJ1R3ugKus9bw,137000,1.1256662471683865,103870,1.18129
UCVf2QTqI0GYz5GMzxL_oJkQ,9830,9.182252132404727,705.5,0.11041
UCVf4niyrsBQ1uFlwRbZj_Dw,6020,0.2583979328165375,1570,1.51923
UCVf95yI91a_TARC15Aq6FTg,557000,1.1215029406302235,650549,0.973333
UCVfuaM8s5R5hl8Agqi1Mgyw,14700,2.0771919879062737,229361,2.5
UCVfywutOf56Y03wBT2k0YMQ,49500,3.078761460761461,258159,0.277228
UCVgEdyMLAxAu93UYzVtuTcQ,14800,0.4670833333333333,1344,1.2988
UCVgllUrKldAXD5sgd6F2P1A,5190,1.106127167630058,1483,0.268775
UCVh2gNkWpwjGlAhgIGvTapw,8780,0.4982773348519362,2529.39,2.11429
UCVhFJyAHl6FvaRI26G62ZFQ,87600,0.8443116438356164,73395.5,1.34146
UCVhML5JTTzx_gR-1oWF6Fvw,20100,0.49465174129353234,5696.27,0.488722
UCVhUw50KohEPkjL3Ox2saag,1400000,0.7856078817733991,772819,0.44
UCVi6aez6QagDFqJI-8Ufu1w,5860,0.4232081911262799,2450.4,3.27652
UCVie2L1HIi8177Y9VYMh4Hg,66900,2.4118551142430062,80762.6,0.540984
UCVj6hRKEQhVe5_DeA1q3mYg,48600,1.1735919067215363,11402.8,0.146479
UCVjFHWyGKrzZKIizgswk2kw,158000,0.6510586497890295,43843.9,0.599251
UCVjaiCGNEeiubXSVuR1ZHcw,5320,0.7025762936753649,3323.18,0.96
UCVjetvHMLz1bWR_GcwuLqbA,16900,0.5792204785181374,726.333,0.240964
UCVjpScoV0uW8-nnFApUeMDQ,14200,1.3583423618634887,7858.84,0.425743
UCVkMCHP44uMkZg74cljtQxg,56900,1.5295336429826765,101109,1.36054
UCVkNaF8GNVNOA0hKH--IH8Q,15600,1.9710448717948716,735,0.165877
UCVlDzCZc6JCXI_7DF9uXoJw,5470,5.332443631931749,93265.4,0.990826
UCVlHJTlINacQ85gUlUJS6_g,10600,0.5325251572327043,1636.2,0.184433
UCVljIlKsCuGo55nqksB67DQ,30900,0.6418666204345816,26924.2,0.662269
UCVlp63hzHZx0dXSz0wT5LAQ,467000,0.3458002220636054,151892,0.73125
UCVm0PGSaH2Rv96_3kiBS7og,72300,3.1052861021464064,10499.3,0.155131
UCVmFthSi0wHDMQ9DUld6k_Q,33800,0.6238102282333051,20060.7,13.1604
UCVmLtW77iLtrDDiQ6xfb4tQ,14600,6.9267100456621,87216.1,0.378981
UCVmuykrw-LLyWwe45c0wusg,40900,2.671992665036675,47558.6,1.64103
UCVmw1jDjllTcAszVW3vWtag,85000,2.4632945233265717,177006,0.728477
UCVmz2Fi5vxHJMovZGA9URLg,6700,4.114298507462687,19069.6,1.47703
UCVnLCXf-Zbp-QR-FcjvqTBw,16900,0.6059023668639053,9196.93,10.4545
UCVnaNFfpbOh2pdfg2HfFWrQ,41800,0.7597719298245614,13265.4,0.530435
UCVnmsESl2zjl1Mz_lsgUwvg,16700,0.3327245508982036,5556.5,0.0382166
UCVo3R6LbRyJQktov6iUaEFA,12411,0.4322294738538393,3501.86,0.532895
UCVoAI-PF8aWNHL1wsySNQRA,6040,0.6789025543992431,543,1.05079
UCVovX-RjkN6Hq_uYYKw675Q,24900,3.797376706827309,54039,0.247706
UCVp0GEeuIVBtZxNo9MvuvTw,129000,0.8784754521963823,477270,0.969466
UCVphd9MI1ab5ruZm5PYxZrA,36800,4.9033779985007495,194923,1.35714
UCVpqsiOml0_4Hy8nYuitiqw,8300,0.4937808376362593,3410.46,1.50427
UCVq15-_LDv6YDeiUvXM8Atw,7920,1.60121891996892,779,0.761364
UCVqce0C-2wst_6Y36NjG0LA,12500,0.2953946666666667,3413.89,1.50769
UCVqiDlCX67n7d-HKlQtQukA,41000,0.38120894308943093,6137.62,0.45045
UCVqolxGTB3dOXniELIWT5Iw,8100,0.8197222222222222,6467.13,2.09901
UCVqtfuvKbb5bZYcxrZ1pzJw,136000,0.22089604462474646,10492,0.575949
UCVr8IkpwCS_8wXGIHhcMpXQ,8360,0.23949077238550923,5649.43,0.605263
UCVrY5Voea9xsArBHhGGF-1w,12400,0.5646681141439206,2786.43,0.25
UCVr_lePdY8LP8svpV4fYyQg,4750,0.30141754385964914,1510.11,1.83929
UCVrvANaIr2Y9KrfYDQRhKnw,69600,0.6782327586206897,44180.5,1.39669
UCVsBCfvb1NPjuoIMRDtDjHg,408000,0.6329787018255578,232304,1.76296
UCVsJ4ra_01ygNeLoGc96cRg,180000,0.9152752873563219,159354,3.00901
UCVsUsMt8lXVlxS_Ju67tK0A,6140,6.1600744532340626,30202.9,1.41667
UCVsVU0V9ix-LTKSENu4olpw,7960,0.4018530150753769,1910.8,0.685824
UCVsZT_lPont9PW1tMlQgSzA,16900,11.523091715976332,361180,2.33824
UCVsiYpA_njxoVRsJ_SeYjkg,17000,0.8060343137254903,6108.82,0.718254
UCVtJBZANuKCQ_tAI65siA2w,35300,5.952020047940728,51162.2,0.106667
UCVtdcD_vtF-QHjwurBh2dNA,8340,2.9404441664060057,985,0.160714
UCVuGdRELvG83vYT7obfSqwQ,31800,1.9317935010482181,53503.6,1.34146
UCVuUwo0EVLkW85espWm3QRQ,62600,0.7628708352350524,109,0.348592
UCVucjXeBJ7ezuFhcsC6e8HA,11544,0.3203756641256641,1112.75,0.289796
UCVugCs5iUacBF6mZc0cltTg,11100,0.39187687687687683,2576.94,0.445205
UCVuq6HVlMVH7Rnpr9ZeWK4w,5420,1.7149710068529256,7619.1,1.13793
UCVut4hqvrjQC4qDE3oc5qig,877887,0.459697546495164,369127,1.27273
UCVutFs-Lc17vkrlzW8rCQBg,120000,0.3145803921568628,22254.9,1.41803
UCVuyOMQeEh4DRYW0jECo8ew,160000,0.9117426724137931,246566,2.08602
UCVvJ5Mf4WfjWQGVK0xRl_Bg,5030,0.24684038625390514,459,0.659574
UCVvPi6vztLioOiuEg5JYavw,112000,0.4439395833333333,49721.2,2.00676
UCVvZU5WRtv8mevrbRxe08tA,77600,0.47610594624447716,46075.2,0.605578
UCVvgGT8EPISI1eO2bRt3sCQ,4130,0.2926150121065375,1840.88,1
UCVvmFi5xAfTrKaCaMyaLlIA,6580,1.500057645949062,324.6,0.0684736
UCVvoGkuhdMXlAHMmec9Rxtg,5420,4.363721470548039,32799.9,0.681159
UCVw-_xNfvwWZFrwfSLe_7PA,10700,0.3134080996884735,3353.47,1.85437
UCVwDaIQnsD6msrKpA-rdhIA,30000,0.24292988505747126,7743.77,5.08383
UCVwkFKZl7v3V02JR8gLlUyw,317000,0.5043756046267087,159887,4.46535
UCVwlN6xhvpdYAZx3OeDPyzw,105000,0.5785831746031745,17372,3.72819
UCVwuyfMTcs4qZs5MuC43p6g,6680,0.3219710578842316,1106.33,0.77907
UCVwxBhLVn62VbunzGx-ZSkA,7050,10.892384751773049,44461.7,0.321839
UCVwzpoeLz6-AerQheYkiMlw,66900,0.35781878808784634,8163,0.138614
UCVxEuWQrYxUC8-MVE_PeaXA,4360,1.2819113149847094,4547.17,0.304762
UCVx_P0hshFaeCSu-hhbdoJQ,23700,2.0916968053044003,30628.1,1.01923
UCVy3_LiI8BmG4UVkwvnZpWw,54700,0.3680566727605119,24226.2,0.631902
UCVyCwzPOCOq1JsI919w9AGw,7090,2.4682390429922165,3709.06,1.83784
UCVyKJE9rL_z4D5oS525voQA,8180,1.2673222068672267,9393.67,1.8
UCVyMrl0N9SMwqaa2OHcJOkA,620000,0.22834665898617512,135574,3.0412
UCVyVtmSp6hUAeVVnjVMmbGA,16700,0.31813705921490354,16011,0.283286
UCVyWC0mKpy1c7EZsTq-jboA,12000,0.27015833333333333,4026.42,0.302158
UCVy_5_Uohz3DEro5hoFBLmg,29400,1.7309098639455782,46669.8,0.44086
UCVyixBlexSxvCcczby8hRZA,5110,0.39112850619699935,938.875,0.986486
UCVyljwjW-BjOQJ4Ujtc_oNw,4040,0.3813161488562649,1441.4,1.61538
UCVzMZk-B7LKkaG7z4Z8zQkg,18000,4.031335317460317,44682.5,0.917647
UCVzNFnFtt3_VIkgtOUqet-g,10000,0.4686176470588235,3210.16,1.38506
UCVzPqAFEmy4TB5GtjuLg8uA,26900,0.39723048327137545,10384,1.68627
UCVze5hdiVVBsYanXdUgJISA,13100,2.321745196104238,18864.2,0.0869565
UCW-rU_ZE4dAKDejWdTAKmoA,657000,0.23118905159292497,127914,1.21951
UCW0gUNVr2NE4ujQnIXoAL7A,30200,1.8514261246860013,54054.7,8.70786
UCW1346ChYXz8jGB8Z3cUOsg,13300,0.28593179377013966,4475.73,9.06944
UCW1AHV13HL4sd8lYcnQAL4w,9840,0.2825483599663583,2917.15,1.9322
UCW1LUFIXbIssyKSELHMlPxw,13000,0.48922307692307687,3168.86,0.758242
UCW1lmOtqyfhwJYBXL22Ew9g,13800,1.4048768115942027,9596,0.755556
UCW2l319Py0yPCISabXDVOqA,16600,0.7221596385542169,2141.12,0.823204
UCW3E_yBnIvPTQLryZPBvaaA,18200,0.3554945054945055,5948.8,0.929078
UCW3_UkdrOKSW0USmO9JPLkg,8920,0.2809336963484946,2444.21,1.72727
UCW3cL1KUQicyKlA4Cr-Putg,12500,0.49963692307692303,5185.85,0.67086
UCW46aXuTstEhGyyYBRy5gAw,5250,10.345904761904762,10753.4,0.159091
UCW5B23nqz5ZLYhrK-MZ5EYw,10000,0.4111066666666667,1375.67,0.446064
UCW5LLtwWfjCCOTmkQLxQ-Jg,16100,0.8209340659340659,11799.6,1.88785
UCW5N3lBrJi3VhPUQeLY-s4A,71300,0.3098694201286453,27180,2.36449
UCW5gbSGTGIukUDsPt2sdhGw,1570000,1.1122681130573249,957927,0.850962
UCW657MBYutFHw0D5SIalzQw,5120,5.6901266163793105,4067,0.802632
UCW67txvais1JYbXowX2Jz5A,7740,3.299483204134367,22372.6,0.103896
UCW67yGQxNNMnLqRHyaTjygA,103000,0.22100401740877135,23231.1,1.31677
UCW6SwPWWAJ0asdYzoi1dU7A,413000,0.2576032213917254,67022.4,1.375
UCW6XBO8fEznzmy1T0Gd3gag,4590,2.6315541031227307,995,0.0476858
UCW6cHSFzYhgPN_YCpLvYrPQ,19800,0.4760138421249533,9241.3,0.748918
UCW6pAfwBCEB8x_xTdR5cpow,6510,0.5578494623655914,1851.75,1.02632
UCW78wkSCCBpad3Yg3JZYy-A,141000,1.359476443768997,120750,0.284884
UCW7FJt2s2oSSLgsTHMPzUTQ,8020,0.830855553424132,6120.2,0.242812
UCW7V77qoUaONk3pqBktUDZA,7070,0.6545968882602546,931.286,0.207373
UCW7WDwN4wIglKiH7TTRoBbA,27300,0.3496463792617639,3464.75,0.56044
UCW7bFSzSmXkF2TCIOUrYTyQ,160077,0.47431037449591024,1014.5,0.066879
UCW7dDMPDgpr_gSeJJBl3Psw,18300,1.39013357619915,9725.91,1.22667
UCW7mdIjMskLTcW1lJyMXPSA,5130,6.684009096816115,1949,0.350993
UCW87hSlqqGQFaXSiwLsokbg,8000,0.3034291666666667,1120.18,0.433498
UCW8jzNKV6E8hRnP12qttV-g,11500,5.325257763975155,60671.8,2.69231
UCW8mSwYjE7bOb4Ss3mEG5Xw,162000,0.933896164021164,1054.5,2.28369
UCW8q8wjCTAXfD0R8g-pI-Ow,29200,0.296432240704501,8655.87,0.884091
UCW945UjEs6Jm3rVNvPEALdg,337000,0.3347389823057479,123420,3.67943
UCW9AGPRdVw7Lm2kZfzbqRqw,8540,0.4429136719696358,373,0.0756303
UCW9DtK_2qFW_kp_QFesC8SA,171000,0.7625777777777778,28297.7,0.987342
UCWAFtWIMxR_Qpjh_sWbmwyA,164000,0.22858780487804878,31857.1,1.43023
UCWAQsRH2DyjId0G4SQrIokA,129000,1.5036197858988556,178334,0.452632
UCWAT4YbdHOiG_AmLBQ7gebw,14600,0.7655479452054794,7762,0.932432
UCWAt9RsRnTuRWzJh4hFvZUw,8190,7.416003256003256,451,0.083004
UCWB-C3v8R-n-iDDLNOaiB0w,17000,0.3256225490196078,5821.54,1.16532
UCWB1c1eRhxoKrO1U5px-wpA,10900,0.5357437745740499,5622.2,1.56604
UCWB3gEVfFb_y87VnkhgGWtA,6320,0.4871722423146474,2622.8,0.308943
UCWB4ZygjPX7Mm_c_ePdKarg,230000,0.28961495652173913,60669.2,1.18052
UCWB63K_sgUqxhBEyxkg_74g,11100,0.39054954954954957,4335.1,0.283203
UCWBEyz5R5NcjdYxVzQRpBhQ,21400,3.504859813084112,1931.5,0.369231
UCWBOdz_uv16__-Pqha0Pbtg,78800,0.2858701353637902,22526.6,1.12548
UCWBdy1Q13pbAENUtLJj4FWQ,389000,0.20270574121679522,90350.7,0.591045
UCWBfP8guLO01vSBMmX3LiFA,5610,0.6575282234105763,2881,0.0831409
UCWC1PnYqVP5DBhGEhsP_GrQ,11800,0.21471946230274694,2511.8,1.82609
UCWC1mWjz_z7jJ_IkFEeTP6Q,26100,0.7959168035030104,15996,0.292683
UCWC9pFOuWyQprimD8plIIgw,26600,0.2616436090225564,458.333,2.66744
UCWCPaoyl7Dd2eu_y7f4ddsw,23600,1.63989406779661,4894,0.272727
UCWCV4thYfhyn-uVlT7Iwu8Q,52600,0.2756671275492568,9595,1.10286
UCWChazNpbbTMk1jCaRSwrvw,125000,0.4657859310344828,95057,0.780392
UCWCjXJGAflXVeCp9JbJ6CyA,14400,0.4084920634920635,4655.96,0.773585
UCWD26PjrUOK_c85rXwcuw6Q,146000,0.2823574815595363,32023.8,0.253112
UCWEFnQY6GhHB-deiRLvqIpw,7770,1.2835692835692836,9973.33,0.990909
UCWELVAfgzwhHVkQGdlcuIwg,40000,0.5389822916666667,81228.4,0.755694
UCWEhgOcu-NjpTvXYWL6X9sg,11900,0.4811297852474323,3796.43,1.17692
UCWEhvcoSzoHmg9h74qcMyyg,64000,1.0254453125,45450.8,0.923077
UCWF2M50Q2czvCjjzL3gMKcg,33100,0.9485629405840886,1913.67,0.552846
UCWFJDWkosb3qgq1gRt_BoUA,5480,1.1644829683698297,6601.5,0.753994
UCWFRrdi1-VA0hEFHuvxzfRQ,16600,0.21701080182800164,1867.77,1
UCWFr0iNXVDppmuSZ_J2BIGw,11800,5.856843220338983,69110.8,0.461538
UCWGAY_iF2bX0q5G1dgddTsQ,8680,0.6720880343238519,5729.27,1.84211
UCWGOkzrysZunPDjGGPwOt-g,9580,1.979726281605196,26189.1,0.407407
UCWH2BxnZqtz7tLRG_vROXXg,192000,0.7264211309523809,133183,0.754098
UCWHIZ5dzWWgWsU9_6syEsZQ,5250,0.8245968253968253,2692,0.272076
UCWHLWZpi10YXHD6k-INPfEQ,5040,2.475185185185185,15640,0.162393
UCWHZy8JZqnVBJkBIFH9H2Eg,8450,0.3331721121687677,54.25,0.101176
UCWHe3dWYSMoSNYPKSxsjlKA,10700,0.3111537222043184,3386.8,3.51938
UCWHyf0h-2ltJFQTbA_8cCjQ,4820,4.353446288612264,16468.9,0.316547
UCWI7v2idS5wlOpeLPD1aKZA,70600,0.6157180213554151,5747.11,0.646018
UCWIAYQWAsoOYONSBV1ESmbg,5970,1.2661583780973835,5893,0.615551
UCWIFGBqzCLHTDQXC-1X1GAQ,10100,0.4116018387553041,1023.09,1.025
UCWIPBNxv-zRgEQ5ZCOL8ZUw,5000,4.814226086956522,4539.67,1.03448
UCWIXoKOHmfgAJqRs6UC8Jfg,15500,1.7019956989247313,1872,0.193333
UCWIfrc-pLa5UjMWIutNhXiQ,42800,0.7992320872274142,2664,1.93007
UCWImFNFdqYpTTBYo2QTadFw,5150,1.1781445523193095,291.667,0.124694
UCWIx5kaTORe3DOWBRaMV-8A,14427,1.6623053995979762,35794.4,2.69912
UCWJ0EY43222Xozg6pqXKCvA,4430,0.45760722347629795,100.333,0.291667
UCWJ5nLWh49M2FovMhjnwTFA,4120,0.3110194174757282,1356.9,1.45775
UCWJBrDmcddN9KCrXBHpWmCA,310000,0.40255712365591395,150478,1.59385
UCWJLuWAOAkpCtWa01hMjNFg,25200,3.439666950113379,16757.4,0.29
UCWJTJsOA5EspFrDkwKLa0Lg,25200,1.1416064586754242,5512.5,0.185075
UCWJX288YfZ-RCjl0hW1dN6Q,7740,0.515346590270756,3761.64,6.56186
UCWJbop2gGh3Gs_-vllBH34A,5380,0.5821189591078068,455,0.23622
UCWJg0QXx2_qK0PPEvptgdqQ,74300,0.8431224764468371,54169.5,1.20482
UCWJlwLZdt_kFUIpKW-g2Myg,14000,0.8782238095238095,12722.8,0.334988
UCWKDi8SSUOhdmsc23soJbnA,23600,0.32171610169491527,641.667,0.242165
UCWKT7DWG0f6976ZB6XANnmQ,8280,0.4431239935587762,3449.6,1.45
UCWKstFnaP75cQnkleHNZG1A,12500,0.6162766666666667,7326.4,0.572082
UCWKx1QYvOZ3XdBrxhU89S3w,15400,6.151428571428571,2321.5,0.15261
UCWLFdU87k8fWTVGjTHdmhpA,12300,0.21592953929539296,2655.93,1.51257
UCWL_9MaaMy8ObTDPmVHemjA,801000,0.34942978684052345,267968,1.46386
UCWLbKHRIJy3MOw1o0j2QbzQ,14100,2.04995374653099,29025.8,1.37324
UCWM4eRRP6K5aWqsfhDkc2Wg,112000,0.34882341269841266,23950.8,1.55273
UCWM5BvLKrJ7_zrADFbzuC0Q,16100,0.22327122153209109,2151,0.781609
UCWMDYrQ_-T2ECGn9xy9pLKw,8630,2.3146234067207416,21605.4,1.48837
UCWMPzEshTKfeQZKFRxyX8_w,8080,0.9778341584158415,166632,1.26582
UCWMbh8uBaKqz7m3TbD0W55A,27700,0.9563898916967509,9176.75,0.503356
UCWMzHYYFl-mbHMhAvYZ47mQ,12200,0.2501912568306011,3064,3.28682
UCWMzcdN2o_ZhEAb0PWlXDXg,4480,6.451500496031746,2747.4,0.110063
UCWNIPLMUy65cWvWXFuxJ-Dg,61200,1.8205027652086476,11247.8,0.213568
UCWNRWS8iFL-fkXtcE2mwaiw,46200,1.8164639905548998,13673.5,0.151844
UCWNk4fRYvM6rEX04xmeQsVA,8440,1.8397314375987361,1508.75,0.423529
UCWOPxkftlmCstC5drb9VM_A,180000,0.28388373015873014,50373.4,2.58661
UCWO_FXOIN1hgOozhW2Aj-BA,13900,0.9446762589928057,6208.75,0.19685
UCWObC5_-jBUidfFAWgvUzjQ,43000,2.1719271317829456,17360.1,0.881356
UCWOkq5w-qB7X8QccOr6W5nA,6020,0.37030454042081945,249.5,1.46512
UCWOx-QEaE9bjGHhO5J1mgpQ,61200,0.34669335511982574,21217.6,5.13456
UCWPGzZ659YFmtZhQfwrJtjA,11200,3.9617648809523813,58158.4,0.537736
UCWPQ5mGM_LOqOVQhV86TC8w,13300,0.42772621208192896,5547.93,1.64151
UCWQ75zK33RUH_cIK9aZvsJg,29200,0.3531592465753425,9693.67,2.0099
UCWQ8bXfh3z0nDmpdZDeODsg,11300,0.3595178516936222,2000.62,0.385802
UCWQLWbp1LYJ2xTDWeWcBq4A,10500,1.6787795414462081,706.333,0.298851
UCWQdXoa2j1HrZKQQ_jgJQ9A,88200,0.3559476894205958,10120.5,0.200969
UCWQoJtd10SvrMuY5wKnTXrA,13900,4.564700239808154,22615,0.0733198
UCWQvGamHtedF7ShrjJT3d-Q,10000,1.2003137931034482,11912.7,1
UCWRLuz9NLeiNVl7T7F2BYJQ,8270,5.080852943912194,7077.57,2.40351
UCWRb5QmwOrsxewLmLwAjrtA,567000,0.5193847148736038,271755,1.73109
UCWRq6oQBUUNtq7OFazxWm-A,28400,0.3686713615023474,12851.9,1.62321
UCWRu0XbNfMVHwYirjyBXGEw,5170,0.21843568665377175,666.278,0.585
UCWRxGZ_hE8HnPC1UG7Ek82g,18800,0.5324889948642699,8365.22,1.0381
UCWS8GZT5BYWSRMOHe3xg70Q,5930,2.8724137931034486,14648,0.230627
UCWSBN0ihruXr3mOF4LFEgzA,297000,0.35323905723905724,101367,0.837786
UCWSJk6Zfx3jXqaCqK3ghktA,44200,0.5894460914339211,26031.8,1.55422
UCWSPq_AytkSVptqew23SlsA,27500,7.336990909090909,44670,0.025641
UCWS_BqZBR0lCyCb7WjkA_dg,18400,1.2132844202898552,5288.67,0.616667
UCWT3u3_zowJiivcLvKs0wKQ,11200,0.3770171957671957,4720.32,0.577586
UCWT7nAiG6ACx9F6IEvnI2QQ,6310,1.8236925515055467,2856,0.527473
UCWT7wFYZYU-i-ysirZ2UB5w,4500,0.28458024691358025,1040.33,1
UCWTYf4xModfNsyq2NUYjF5g,1280000,0.2669748301630435,275188,1.98895
UCWTboYktjZVgWD24pxWv3Vg,6800,1.449290060851927,5462.5,0.614754
UCWThq3IneAcyDhEPJLOW88w,41800,0.6153634523371365,25797.8,0.823383
UCWTlfuEQa3rDMdIB_MYOrOw,98600,0.41336587221095333,5532,1.03
UCWU0ee4lFlr3bm-djSKqfIA,5360,0.3183582089552239,1102.14,0.607143
UCWU3r8TwTEQpOJhiOvzU0QQ,47100,1.3140617907606706,45824.2,0.510791
UCWUD-cnTJ4TiHWu91PevNBg,25300,0.35129512516469036,8887.77,0.762195
UCWUGbnqSEaQirfcw5JtrVHw,7980,0.4667263396586705,329,0.248996
UCWUgi4HTMmKD4g1LcnSJmLQ,41300,2.725075433041535,4374.57,0.474074
UCWUzOKDpiFLXu86OM5ZGDTQ,263000,0.22935204652203087,9709.25,0.168103
UCWV-GJjz3niRF-CiHfse5Tw,4130,0.5705649717514124,509.667,0.627451
UCWVCESey93cvp8xs0aP6TBQ,111000,1.0083429636533086,110529,3.43558
UCWVUvOqCzpwUtDpVqxJ4hwQ,5660,1.2193242049469966,357.889,2.19318
UCWVa6Sg-ubLmlNRnEUFjCfA,32400,0.48006584362139915,32609.4,1.38365
UCWVbE4UQXbqHZVD1dQLSHSQ,34000,0.41207745098039217,14052.3,0.354839
UCWVdx9XP0pLKQ-t7BbTILCg,10900,2.887196738022426,61762.3,0.162037
UCWVqh71IEqB7e5zNxhmAEQA,9790,0.4118743615934627,710.5,0.5
UCWW_CFV7822ZhZjM9qEzupw,36400,0.46817582417582415,25133.4,1.0977
UCWWkviYSQqtnpQ5zP8L4K2g,6630,6.431895065718595,936,0.380952
UCWWnWFPkfXMIjxNhBu5qVtg,230000,1.3051746626686656,255126,0.694915
UCWWsxlEwvznz4Fwq4O5UVMg,168000,0.5013015873015874,64424.1,1.03125
UCWWyHgF1tbnRdXcntV2FVkg,9230,0.21087035030697002,355.667,0.55
UCWXJgYE9Nd6nrJ8lLLlXkZA,5030,1.2019776080359945,28196.7,0.287356
UCWXWEA-JCL8qWqq5kAagSog,4190,6.075006172331495,1741.67,0.532609
UCWXuGz3SA9DZezb9W9Yim8w,15600,0.8671384615384615,3165.5,0.632653
UCWY41QQppI3qBS3cyLMZf_A,35500,4.820162253521127,15255.5,1.30206
UCWY6hwHO-1-5yWIVh36glOw,15400,0.7281331168831169,4672.2,0.488889
UCWY8QAtVXZ-F6a2ptrReeCA,36800,0.2160733695652174,1316.88,0.554656
UCWYGE_yOO6JJ3UgK9DzAUkg,5040,0.6389724310776942,1652.4,0.46
UCWYII1amb3t7x8UoLnJrHRQ,10300,1.2578270920018493,26687.6,0.378462
UCWYer2Csl-fxOvS1X9iQclw,209000,1.6696028708133972,224946,0.509595
UCWYgFFv9v26pfAXE9C8L2Pw,15500,0.7236195773081201,3677.2,0.716049
UCWZ8Exmr2LmNNpipuzt11_g,13500,1.182783068783069,17346.8,0.781163
UCWZDDTgxM9k2S-92tabPodg,19400,0.31575945017182133,6125.73,0.810078
UCWZncp_gvaMEKOAq851jVWg,19700,1.562756345177665,30786.3,4.17021
UCWZrtSsyPCEaMH4uSwdGrtw,671000,0.3674935695755368,252580,6.27746
UCW_2f8ULy_kvsMAJ1cpjXBQ,4560,0.31471606648199446,312.5,0.555102
UCW_kLWMAuHLLcUOzcPH7EYw,7620,1.9376367016622922,751,0.349754
UCW_tF4yP3wx4yIAptrZk5DQ,106949,1.3194073810881821,89987.1,0.375479
UCW_tGvhOZUZMgdnw22Fht5g,42900,0.4307008547008547,13224.9,1.21327
UCW_zD_hF9p1bXvR7agE6LMA,11100,6.372751212751213,186266,1.80303
UCWaNew5eoHS6ft-zMsKunPQ,22100,0.36826713591419474,4676.91,0.57072
UCWaYojtzzbU_q8_oJ7cpEEQ,22300,0.6900553064275038,9471,0.160326
UCWabQWP9SxoMXRakEIQxWCQ,7170,0.2823699571258846,1824,0.319261
UCWagJUPy0iR5Cf8hafiYM-w,77100,0.5266450497189797,51569.5,1.34021
UCWb0DZNeLh72xTLPXpQHEXQ,8530,0.6994598894657511,5652.7,4.88889
UCWb0ox3EwklJJf00QsYqXGQ,4460,0.4654857997010463,1591.1,0.856522
UCWbSavstBDjw09m91kOUn1Q,7780,0.5300622898951948,3844.55,2.62
UCWbZmYGY1JivFjGA6NL9T0w,23700,0.28289873417721517,4628.28,1.2
UCWbbrLELoBRo-8KG1D9m4HQ,165000,0.5054541414141415,83399.9,1.78133
UCWbupWpiK40JJ4RiQdnQ7GA,4500,1.0092266666666667,1318.33,0.424908
UCWbxhvmXzFF4p9FVMCEdhIA,19100,0.27549738219895287,3013.38,4.64286
UCWc2bf2SabfFF9UelS03gTQ,7170,0.30313807531380754,2950.07,1.77174
UCWcJeYvWPAU3rTN_e7bEgzQ,25400,0.46591816647919015,804.5,0.567976
UCWcL3s-lBPmr6Izy79-WpQg,139000,0.2694208633093525,34722.8,0.666667
UCWcdbTlcCedLwcx4HW9jopw,20800,2.789331896551724,252,0.0615385
UCWciuKrX4DfgsSskKcdE3cg,16500,0.3521328671328671,355,1.74967
UCWd0v3O70Xd8ca50xV7noKw,6600,7.89327922077922,7314.83,0.0731707
UCWd5yMFDEuSCWzTM4xuA1fg,114000,7.883749122807018,220254,0.0840336
UCWdmhZce0hHw9_Ttmctu-7A,106000,0.3835595065312047,40688.4,2.46341
UCWe4Yf70Tl7gTBdOb2LcYqA,106000,0.4942657232704402,47946.3,0.769784
UCWeOtJKI4zzWCmQmMnXFGEQ,4010,0.35103906899418125,1407.67,1.90476
UCWeYU4snOLj4Jj52Q9VCcOg,72900,0.4404165523548239,22929.3,1.10909
UCWei23tOdF7xCwv6WfGHdHQ,67900,2.7609557398651265,139319,0.424242
UCWejxNYJI6GRUfSm7tcC7Ow,5480,2.1541909975669102,4909.33,0.76
UCWemcL2IXqHhIXyr9fzjN_Q,25000,2.265862857142857,41290.4,0.241525
UCWf4QKgnTyvmehcRqw-JldQ,438000,1.0438564278187565,421757,0.537931
UCWfLVmVJJxDF5uEGAGFOOFA,55900,0.4059945480875713,2930,1.23711
UCWfWExXnP83jim-KrWmNQ0Q,6080,1.6926946271929826,12265.4,0.336283
UCWg-mLN0QcV_N1xYlKSGZBQ,68700,1.070877729257642,1893,1.38356
UCWg243fYMIFyqa9GxlsJdpg,33800,4.642857495069034,7261.75,0.290909
UCWg3lvAEdEXQncrGm6l8dZg,13500,0.3938201058201058,2510.5,0.595745
UCWgi5oGeCBbp7pSYF-EQQRA,62300,0.5465457463884431,30456.4,0.213072
UCWgy8fZmm9fNcsyKYlMkkYQ,13300,6.281992481203008,102289,2.97826
UCWgyCh92781HaX_ue0r8Vng,76200,1.7014435695538057,158151,0.177778
UCWh2lTzxXLvH8n3Us8P2_fw,21500,0.24067209302325582,1106.38,0.662281
UCWhJkL_77g-XwbVt4OM8XDw,4030,0.4627791563275434,181.111,0.637681
